X,Y,OBJECTID,ACCIDENT_N,ACCIDENT_D,ACC_TIME,NO_VEHICLE,ACCIDENT_T,ACC_T_DESC,ABS_CODE,PERSON_ID,AGE,RD_USER_T,RD_U_DESC,SEX,LOCATION_D,NODE_ID,LOCATION_T,NODE_TYPE,N_TYPE_DES,ROAD_ROUTE,RD_NAME_1,RD_TYPE_1,RD_NAME_2,RD_TYPE_2,DEC_RD_DES,LGA_NAME,REGION_NAM,STAT_DIV_N,AMG_X,AMG_Y,LATITUDE,LONGITUDE
2509990.901,2400357.285,1083,T20190019003,2019/09/29 00:00:00+00,19.:4.00,2,1,Collision with vehicle,A,B,21,2,Drivers,M,At Int of FERNTREE GULLY ROAD(R) and CARMICHAEL ROAD,588856,I,I,Intersection,5799,FERNTREE GULLY,ROAD,CARMICHAEL,ROAD,Declared Road,MONASH,METROPOLITAN SOUTH EAST REGION,Melbourne - South East,2509990.901,2400357.285,-37.89784073,145.1135955
2481294.274,2420537.515,1084,T20190019033,2019/09/28 00:00:00+00,12.:5.00,1,7,Fall from or in moving vehicle,A,1,32,3,Passengers,F,On KIWI RETREAT 7m SW from Int SARATOGA CRESCENT,589103,N,N,Non Intersection,9999,KIWI,RETREAT,SARATOGA,CRESCENT,Non Declared Road,BRIMBANK,METROPOLITAN NORTH WEST REGION,Melbourne - West,2481294.274,2420537.515,-37.71588142,144.7878295
2562522.97,2615242.983,1085,T20190019157,2019/10/01 00:00:00+00,19.:1.00,1,4,Collision with a fixed object,A,A,47,4,Motorcyclists,M,On MURRAY VALLEY HIGHWAY 261m NW from Int PYE ROAD,621332,N,N,Non Intersection,2570,MURRAY VALLEY,HIGHWAY,PYE,ROAD,Declared Road,MOIRA,NORTH EASTERN REGION,Country,2562522.97,2615242.983,-35.95932318,145.6930802
2518793.217,2360932.916,1086,T20190019356,2019/10/04 00:00:00+00,07.:2.00,2,1,Collision with vehicle,A,A,76,2,Drivers,M,At Int of DANDENONG-HASTINGS ROAD and TYABB-TOORADIN ROAD,224428,I,I,Intersection,2230,DANDENONG-HASTINGS,ROAD,TYABB-TOORADIN,ROAD,Declared Road,MORNINGTON PENINSULA,METROPOLITAN SOUTH EAST REGION,Metro,2518793.217,2360932.916,-38.25287569,145.2146875
2161289.631,2492092.488,1087,T20190019359,2019/10/04 00:00:00+00,03.:2.00,1,4,Collision with a fixed object,A,A,27,2,Drivers,M,On WIMMERA HIGHWAY 526m E from Int J MOORES ROAD,612126,N,N,Non Intersection,2110,WIMMERA,HIGHWAY,J MOORES,ROAD,Declared Road,WEST WIMMERA,WESTERN REGION,Country,2161289.631,2492092.488,-37.01021608,141.1926633
2356041.846,2339955.818,1088,T20190019498,2019/10/06 00:00:00+00,05.:4.00,1,4,Collision with a fixed object,A,A,27,2,Drivers,M,On NEW IRREWILLIPE ROAD 1610m W from Int PATONS ROAD,627684,N,N,Non Intersection,5037,NEW IRREWILLIPE,ROAD,PATONS,ROAD,Declared Road,COLAC OTWAY,SOUTH WESTERN REGION,Country,2356041.846,2339955.818,-38.43079366,143.3514813
2566519.192,2343672.15,1089,T20190019577,2019/10/07 00:00:00+00,10.:3.00,1,2,Struck Pedestrian,A,1,57,1,Pedestrians,M,On SOUTH GIPPSLAND HIGHWAY 40m NW from Int BASS VALLEY ROAD,591129,N,N,Non Intersection,2580,SOUTH GIPPSLAND,HIGHWAY,BASS VALLEY,ROAD,Declared Road,SOUTH GIPPSLAND,EASTERN REGION,Country,2566519.192,2343672.15,-38.40615058,145.7614556
2537424.273,2414462.881,1090,T20190019720,2019/10/09 00:00:00+00,08.:2.00,2,1,Collision with vehicle,A,B,20,2,Drivers,F,On VICTORIA ROAD 225m SW from Int CONNORS FLAT ROAD,593570,N,N,Non Intersection,9999,VICTORIA,ROAD,CONNORS FLAT,ROAD,Non Declared Road,YARRA RANGES,METROPOLITAN SOUTH EAST REGION,Melbourne - Outer East,2537424.273,2414462.881,-37.77005121,145.4247919
2442830.975,2379381.799,1091,T20190019834,2019/10/10 00:00:00+00,05.:4.00,1,2,Struck Pedestrian,A,1,36,1,Pedestrians,M,On THOMPSON ROAD 18m S from Int ELMORE STREET,613142,N,N,Non Intersection,5580,THOMPSON,ROAD,ELMORE,STREET,Declared Road,GEELONG,SOUTH WESTERN REGION,Country,2442830.975,2379381.799,-38.08510671,144.3483715
2479216.696,2433150.055,1092,T20190019877,2019/10/10 00:00:00+00,15.:2.00,2,1,Collision with vehicle,A,1,68,3,Passengers,F,On SUNBURY ROAD 650m NW from Int SHEPHERDS LANE,591904,N,N,Non Intersection,5821,SUNBURY,ROAD,SHEPHERDS,LANE,Declared Road,HUME,METROPOLITAN NORTH WEST REGION,Melbourne - North West,2479216.696,2433150.055,-37.60219128,144.7646182
2479216.696,2433150.055,1093,T20190019877,2019/10/10 00:00:00+00,15.:2.00,2,1,Collision with vehicle,A,A,69,2,Drivers,M,On SUNBURY ROAD 650m NW from Int SHEPHERDS LANE,591904,N,N,Non Intersection,5821,SUNBURY,ROAD,SHEPHERDS,LANE,Declared Road,HUME,METROPOLITAN NORTH WEST REGION,Melbourne - North West,2479216.696,2433150.055,-37.60219128,144.7646182
2420473.404,2527781.262,1094,T20190020057,2019/10/13 00:00:00+00,03.:0.00,1,4,Collision with a fixed object,A,1,52,3,Passengers,M,On WIMMERA HIGHWAY 802m SW from Int OSULLIVANS ROAD,603143,N,N,Non Intersection,2110,WIMMERA,HIGHWAY,OSULLIVANS,ROAD,Declared Road,BENDIGO,NORTHERN REGION,Bendigo,2420473.404,2527781.262,-36.74627283,144.1093708
2527904.351,2371220.881,1095,T20190020081,2019/10/13 00:00:00+00,15.:5.00,2,1,Collision with vehicle,A,B,67,4,Motorcyclists,M,At Int of SOUTH GIPPSLAND HIGHWAY(R) and CLYDE-FIVE WAYS ROAD,47128,I,I,Intersection,2580,SOUTH GIPPSLAND,HIGHWAY,CLYDE-FIVE WAYS,ROAD,Declared Road,CASEY,METROPOLITAN SOUTH EAST REGION,Melbourne - South East,2527904.351,2371220.881,-38.15996865,145.3183764
2262813.181,2514099.543,1096,T20190020082,2019/10/13 00:00:00+00,16.:4.00,1,4,Collision with a fixed object,A,A,42,4,Motorcyclists,M,At Int of NORTHERN GRAMPIANS ROAD and KIEFELS ROAD,592398,I,I,Intersection,4002,NORTHERN GRAMPIANS,ROAD,KIEFELS,ROAD,Declared Road,HORSHAM,WESTERN REGION,Country,2262813.181,2514099.543,-36.84306578,142.3400449
2666980.129,2564461.341,1097,T20190020093,2019/10/13 00:00:00+00,22.:2.00,1,4,Collision with a fixed object,A,A,29,2,Drivers,F,On MYRTLEFORD-YACKANDANDAH ROAD 1204m N from Int BRUARONG LANE,620519,N,N,Non Intersection,5467,MYRTLEFORD-YACKANDANDAH,ROAD,BRUARONG,LANE,Declared Road,INDIGO,NORTH EASTERN REGION,Country,2666980.129,2564461.341,-36.40432737,146.8618155
2658489.211,2377075.492,1098,T20190020234,2019/10/15 00:00:00+00,18.:4.00,2,1,Collision with vehicle,A,A,35,2,Drivers,M,At Int of DENISON ROAD and SALE-TOONGABBIE ROAD,52035,I,I,Intersection,9999,DENISON,ROAD,SALE-TOONGABBIE,ROAD,Non Declared Road,WELLINGTON,EASTERN REGION,Country,2658489.211,2377075.492,-38.09409692,146.8068144
2655380.383,2546292.213,1099,T20190020508,2019/10/19 00:00:00+00,02.:1.00,1,4,Collision with a fixed object,A,A,21,2,Drivers,M,On GREAT ALPINE ROAD 415m from SERVICE ROAD ENTRY (OT) AFTER WILLOW GV (SR),593939,N,N,Non Intersection,4005,GREAT ALPINE,ROAD,GREAT ALPINE,ROAD,Declared Road,ALPINE,NORTH EASTERN REGION,Country,2655380.383,2546292.213,-36.57002479,146.7362031
2269755.74,2574527.705,1100,T20190020608,2019/10/20 00:00:00+00,04.:3.00,1,4,Collision with a fixed object,A,A,35,2,Drivers,M,On STAWELL-WARRACKNABEAL ROAD 323m SE from Int MORCOMS ROAD,606581,N,N,Non Intersection,5272,STAWELL-WARRACKNABEAL,ROAD,MORCOMS,ROAD,Declared Road,YARRIAMBIACK,WESTERN REGION,Country,2269755.74,2574527.705,-36.30037503,142.4361109
2482208.22,2429889.387,1101,T20190020684,2019/10/21 00:00:00+00,14.:5.00,2,1,Collision with vehicle,A,A,64,2,Drivers,F,On BULLA ROAD 440m N from Int QUARTZ STREET,597000,N,N,Non Intersection,5821,BULLA,ROAD,QUARTZ,STREET,Declared Road,HUME,METROPOLITAN NORTH WEST REGION,Melbourne - North West,2482208.22,2429889.387,-37.63163407,144.7984205
2615927.749,2364507.212,1102,T20190020879,2019/10/23 00:00:00+00,20.:5.00,2,1,Collision with vehicle,A,1,22,3,Passengers,F,On MARRETTS ROAD 54m SE from Int VARYS TRACK,606514,N,N,Non Intersection,9999,MARRETTS,ROAD,VARYS,TRACK,Non Declared Road,LATROBE,EASTERN REGION,Country,2615927.749,2364507.212,-38.21360837,146.3236697
2402049.145,2429601.105,1103,T20190021078,2019/10/26 00:00:00+00,03.:0.00,1,2,Struck Pedestrian,A,2,20,1,Pedestrians,M,On GEAR AVENUE 584m W from Int BELL AVENUE,595462,N,N,Non Intersection,9999,GEAR,AVENUE,BELL,AVENUE,Non Declared Road,BALLARAT,WESTERN REGION,Ballarat,2402049.145,2429601.105,-37.62925701,143.8902348
2446569.703,2407723.711,1104,T20190021171,2019/10/27 00:00:00+00,13.:0.00,3,1,Collision with vehicle,A,A,61,2,Drivers,F,On BACCHUS MARSH ROAD 82m N from Int SHARKEY ROAD,595978,N,N,Non Intersection,5060,BACCHUS MARSH,ROAD,SHARKEY,ROAD,Declared Road,GEELONG,SOUTH WESTERN REGION,Country,2446569.703,2407723.711,-37.82998943,144.393045
2446569.703,2407723.711,1105,T20190021171,2019/10/27 00:00:00+00,13.:0.00,3,1,Collision with vehicle,A,B,25,2,Drivers,M,On BACCHUS MARSH ROAD 82m N from Int SHARKEY ROAD,595978,N,N,Non Intersection,5060,BACCHUS MARSH,ROAD,SHARKEY,ROAD,Declared Road,GEELONG,SOUTH WESTERN REGION,Country,2446569.703,2407723.711,-37.82998943,144.393045
2481764.457,2348624.374,1106,T20190021177,2019/10/27 00:00:00+00,22.:0.00,1,2,Struck Pedestrian,A,1,27,1,Pedestrians,M,On POINT NEPEAN ROAD 16m E from Int MURRAY STREET,595979,N,N,Non Intersection,4034,POINT NEPEAN,ROAD,MURRAY,STREET,Declared Road,MORNINGTON PENINSULA,METROPOLITAN SOUTH EAST REGION,Metro,2481764.457,2348624.374,-38.36375997,144.791375
2697671.551,2601963.643,1107,T20190021259,2019/10/28 00:00:00+00,11.:0.00,1,4,Collision with a fixed object,A,A,65,2,Drivers,M,On MURRAY RIVER ROAD 46m NE from Int LEHMANS ROAD,653913,N,N,Non Intersection,5748,MURRAY RIVER,ROAD,LEHMANS,ROAD,Declared Road,TOWONG,NORTH EASTERN REGION,Country,2697671.551,2601963.643,-36.06052066,147.194274
2424525.008,2523265.148,1108,T20190021336,2019/10/29 00:00:00+00,12.:0.00,2,1,Collision with vehicle,A,A,64,4,Motorcyclists,M,On CALDER ALTERNATIVE HIGHWAY 245m SE from Int BULLOCK ROAD,602916,N,N,Non Intersection,2200,CALDER ALTERNATIVE,HIGHWAY,BULLOCK,ROAD,Declared Road,BENDIGO,NORTHERN REGION,Bendigo,2424525.008,2523265.148,-36.78730547,144.1542935
2254827.197,2773837.636,1109,T20190021409,2019/10/30 00:00:00+00,07.:1.00,1,4,Collision with a fixed object,A,3,25,3,Passengers,M,On CASTLE CROSSING ROAD 552m E from Int FEIGLINS ROAD,609885,N,N,Non Intersection,9999,CASTLE CROSSING,ROAD,FEIGLINS,ROAD,Non Declared Road,MILDURA,WESTERN REGION,Country,2254827.197,2773837.636,-34.50142312,142.33214
2508829.301,2359399.272,1110,T20190021553,2019/10/31 00:00:00+00,21.:0.00,5,1,Collision with vehicle,A,3,64,1,Pedestrians,F,On PENINSULA LINK FREEWAY 48m NE from Int DERRIL ROAD,597016,N,N,Non Intersection,2601,PENINSULA LINK,FREEWAY,DERRIL,ROAD,Declared Road,MORNINGTON PENINSULA,METROPOLITAN SOUTH EAST REGION,Metro,2508829.301,2359399.272,-38.26683963,145.1008817
2510511.624,2415258.788,1111,T20190021633,2019/11/01 00:00:00+00,16.:5.00,3,1,Collision with vehicle,A,A,44,4,Motorcyclists,M,At Int of HIGH STREET and LINTON AVENUE,243638,I,I,Intersection,9999,HIGH,STREET,LINTON,AVENUE,Non Declared Road,MANNINGHAM,METROPOLITAN SOUTH EAST REGION,Melbourne - Inner East,2510511.624,2415258.788,-37.76357288,145.1193038
2473029.158,2399206.794,1112,T20190021805,2019/11/04 00:00:00+00,03.:1.00,1,4,Collision with a fixed object,A,A,38,2,Drivers,M,On PRINCES FREEWAY 552m NE from Int PRINCES OUT-DUNCANS RAMP OF,598080,N,N,Non Intersection,2500,PRINCES,FREEWAY,PRINCES OUT-DUNCANS OF,RAMP,Declared Road,WYNDHAM,METROPOLITAN NORTH WEST REGION,Melbourne - West,2473029.158,2399206.794,-37.90786859,144.6933031
2263163.757,2423948.513,1113,T20190021948,2019/11/06 00:00:00+00,10.:4.00,2,1,Collision with vehicle,A,A,85,2,Drivers,M,On GLENELG HIGHWAY 409m E from Int DUNKELD-CAVENDISH ROAD,598644,N,N,Non Intersection,2670,GLENELG,HIGHWAY,DUNKELD-CAVENDISH,ROAD,Declared Road,SOUTHERN GRAMPIANS,SOUTH WESTERN REGION,Country,2263163.757,2423948.513,-37.65524412,142.3154727
2569027.159,2369015.316,1114,T20190022015,2019/11/07 00:00:00+00,10.:4.00,1,4,Collision with a fixed object,A,A,18,2,Drivers,M,On WESTERNPORT ROAD 548m W from Int GARDNER AND HOLMAN ROAD,603166,N,N,Non Intersection,5707,WESTERNPORT,ROAD,GARDNER AND HOLMAN,ROAD,Declared Road,BAW BAW,EASTERN REGION,Country,2569027.159,2369015.316,-38.1776851,145.7877629
2600847.682,2365321.789,1115,T20190022207,2019/11/09 00:00:00+00,05.:0.00,2,1,Collision with vehicle,A,A,44,4,Motorcyclists,M,At Int of PRINCES HIGHWAY and ASHBY STREET,53513,I,I,Intersection,2510,PRINCES,HIGHWAY,ASHBY,STREET,Declared Road,BAW BAW,EASTERN REGION,Country,2600847.682,2365321.789,-38.20803686,146.1513902
2484061.207,2410561.285,1116,T20190022384,2019/11/11 00:00:00+00,23.:2.00,1,4,Collision with a fixed object,A,A,29,2,Drivers,M,On SOMERVILLE ROAD 23m E from Int FAIRBAIRN ROAD,628996,N,N,Non Intersection,5458,SOMERVILLE,ROAD,FAIRBAIRN,ROAD,Declared Road,BRIMBANK,METROPOLITAN NORTH WEST REGION,Melbourne - West,2484061.207,2410561.285,-37.80582092,144.8189983
2512162.057,2375108.599,1117,T20190022465,2019/11/12 00:00:00+00,22.:3.00,1,4,Collision with a fixed object,A,A,41,2,Drivers,M,On FRANKSTON-DANDENONG ROAD 143m from HANNAH ST (SR),601480,N,N,Non Intersection,2090,FRANKSTON-DANDENONG,ROAD, , ,Declared Road,FRANKSTON,METROPOLITAN SOUTH EAST REGION,Metro,2512162.057,2375108.599,-38.12528607,145.1386996
2483101.777,2409880.486,1118,T20190022518,2019/11/13 00:00:00+00,14.:0.00,2,1,Collision with vehicle,A,B,28,2,Drivers,M,On WESTERN RING ROAD(R) 115m S from Int WESTERN RING IN-BOUNDARY RAMP OF,603182,N,N,Non Intersection,2900,WESTERN RING,ROAD,WESTERN RING IN-BOUNDARY OF,RAMP,Declared Road,BRIMBANK,METROPOLITAN NORTH WEST REGION,Melbourne - West,2483101.777,2409880.486,-37.81193802,144.8080874
2474804.949,2402390.518,1119,T20190022637,2019/11/14 00:00:00+00,16.:3.00,1,2,Struck Pedestrian,A,1,54,1,Pedestrians,M,On PRINCES FREEWAY(R) 274m NE from Int PRINCES OUT-PRINCES RAMP OF,600940,N,N,Non Intersection,2500,PRINCES,FREEWAY,PRINCES OUT-PRINCES OF,RAMP,Declared Road,WYNDHAM,METROPOLITAN NORTH WEST REGION,Melbourne - West,2474804.949,2402390.518,-37.87923405,144.7136052
2583064.325,2333984.633,1120,T20190022886,2019/11/18 00:00:00+00,03.:1.00,2,1,Collision with vehicle,A,B,79,2,Drivers,M,On SOUTH GIPPSLAND HIGHWAY 388m S from Int STEELE STREET,609599,N,N,Non Intersection,2580,SOUTH GIPPSLAND,HIGHWAY,STEELE,STREET,Declared Road,SOUTH GIPPSLAND,EASTERN REGION,Country,2583064.325,2333984.633,-38.4920624,145.9519478
2513151.904,2355702.713,1121,T20190022992,2019/11/18 00:00:00+00,22.:2.00,2,1,Collision with vehicle,A,B,33,4,Motorcyclists,M,On HODGINS ROAD 415m E from Int COOLART ROAD,602013,N,N,Non Intersection,9999,HODGINS,ROAD,COOLART,ROAD,Non Declared Road,MORNINGTON PENINSULA,METROPOLITAN SOUTH EAST REGION,Metro,2513151.904,2355702.713,-38.30008672,145.1503375
2537661.762,2413145.012,1122,T20190023165,2019/11/20 00:00:00+00,09.:3.00,1,1,Collision with vehicle,A,A,39,4,Motorcyclists,M,At Int of CLEGG ROAD and UNION ROAD,64488,I,I,Intersection,5786,CLEGG,ROAD,UNION,ROAD,Declared Road,YARRA RANGES,METROPOLITAN SOUTH EAST REGION,Melbourne - Outer East,2537661.762,2413145.012,-37.78191575,145.4275547
2537926.676,2379241.417,1123,T20190023274,2019/11/21 00:00:00+00,16.:5.00,3,1,Collision with vehicle,A,B,20,2,Drivers,M,On CARDINIA ROAD 458m S from Int CARDINIA ROAD,622947,N,N,Non Intersection,9999,CARDINIA,ROAD,CARDINIA,ROAD,Non Declared Road,CARDINIA,METROPOLITAN SOUTH EAST REGION,Melbourne - South East,2537926.676,2379241.417,-38.08735827,145.4323099
2498534.26,2402522.24,1124,T20190023289,2019/11/21 00:00:00+00,16.:1.00,1,4,Collision with a fixed object,A,1,33,3,Passengers,M,On BROADWAY 65m N from Int BYRON STREET,604516,N,N,Non Intersection,9999,BROADWAY, ,BYRON,STREET,Non Declared Road,PORT PHILLIP,METROPOLITAN NORTH WEST REGION,Melbourne - Inner,2498534.26,2402522.24,-37.87838756,144.983339
2318351.271,2466318.721,1125,T20190023516,2019/11/24 00:00:00+00,16.:1.00,1,4,Collision with a fixed object,A,A,66,2,Drivers,M,On WESTERN HIGHWAY 120m SE from Int BARKLY STREET,635606,N,N,Non Intersection,2520,WESTERN,HIGHWAY,BARKLY,STREET,Declared Road,ARARAT,WESTERN REGION,Country,2318351.271,2466318.721,-37.28591727,142.9511314
2450338.363,2424415.059,1126,T20190023678,2019/11/26 00:00:00+00,15.:2.00,2,1,Collision with vehicle,A,A,63,2,Drivers,F,At Int of GRAHAM STREET and PILMER STREET,49570,I,I,Intersection,9999,GRAHAM,STREET,PILMER,STREET,Non Declared Road,MOORABOOL,WESTERN REGION,Country,2450338.363,2424415.059,-37.67980757,144.4369764
2454869.867,2358570.656,1127,T20190023804,2019/11/28 00:00:00+00,03.:2.00,1,2,Struck Pedestrian,A,1,21,1,Pedestrians,F,On BARWON HEADS ROAD 1068m from 18 (KM),604821,N,N,Non Intersection,5007,BARWON HEADS,ROAD, , ,Declared Road,GEELONG,SOUTH WESTERN REGION,Country,2454869.867,2358570.656,-38.27324489,144.4843062
2696236.869,2569342.034,1128,T20190023940,2019/11/29 00:00:00+00,09.:1.00,1,4,Collision with a fixed object,A,A,71,4,Motorcyclists,M,On LOCKHARTS GAP ROAD 602m S from Int ESKDALE SPUR ROAD,608167,N,N,Non Intersection,5739,LOCKHARTS GAP,ROAD,ESKDALE SPUR,ROAD,Declared Road,TOWONG,NORTH EASTERN REGION,Country,2696236.869,2569342.034,-36.35474329,147.1866699
2442563.299,2377555.257,1129,T20190024142,2019/12/01 00:00:00+00,21.:0.00,2,1,Collision with vehicle,A,1,41,3,Passengers,M,On THOMPSON ROAD 27m S from Int NAUGHTON AVENUE,605758,N,N,Non Intersection,5580,THOMPSON,ROAD,NAUGHTON,AVENUE,Declared Road,GEELONG,SOUTH WESTERN REGION,Country,2442563.299,2377555.257,-38.10154488,144.3451774
2511016.335,2378622.531,1130,T20190024463,2019/12/05 00:00:00+00,06.:3.00,4,1,Collision with vehicle,A,B,43,2,Drivers,F,On NEPEAN HIGHWAY 46m N from Int ARMSTRONGS ROAD,614879,N,N,Non Intersection,2660,NEPEAN,HIGHWAY,ARMSTRONGS,ROAD,Declared Road,FRANKSTON,METROPOLITAN SOUTH EAST REGION,Metro,2511016.335,2378622.531,-38.09364408,145.1255806
2482285.859,2417405.699,1131,T20190024525,2019/12/05 00:00:00+00,14.:5.00,1,2,Struck Pedestrian,A,1,66,1,Pedestrians,F,On MAIN ROAD W 10m E from Int MCKECHNIE STREET,651447,N,N,Non Intersection,5502,MAIN,ROAD,MCKECHNIE,STREET,Declared Road,BRIMBANK,METROPOLITAN NORTH WEST REGION,Melbourne - West,2482285.859,2417405.699,-37.7441195,144.7990015
2517180.897,2377494.694,1132,T20190024542,2019/12/05 00:00:00+00,21.:2.00,1,4,Collision with a fixed object,A,A,26,4,Motorcyclists,M,On CARRINGTON CRESCENT 84m E from Int ROYSTON COURT,607309,N,N,Non Intersection,9999,CARRINGTON,CRESCENT,ROYSTON,COURT,Non Declared Road,FRANKSTON,METROPOLITAN SOUTH EAST REGION,Metro,2517180.897,2377494.694,-38.10371083,145.1958797
2524531.786,2445653.394,1133,T20190024864,2019/12/09 00:00:00+00,20.:1.00,1,4,Collision with a fixed object,A,A,62,2,Drivers,M,On NATIONAL PARK ROAD 888m S from Int WHITTLESEA-KINGLAKE ROAD,653918,N,N,Non Intersection,9999,NATIONAL PARK,ROAD,WHITTLESEA-KINGLAKE,ROAD,Non Declared Road,MURRINDINDI,NORTH EASTERN REGION,Country,2524531.786,2445653.394,-37.48943373,145.2774224
2364468.804,2333614.192,1134,T20190024916,2019/12/10 00:00:00+00,09.:0.00,1,4,Collision with a fixed object,A,A,56,2,Drivers,M,On BLACK BRIDGE ROAD 1775m W from Int GUM GULLY TRACK,630460,N,N,Non Intersection,5905,BLACK BRIDGE,ROAD,GUM GULLY,TRACK,Declared Road,COLAC OTWAY,SOUTH WESTERN REGION,Country,2364468.804,2333614.192,-38.4891811,143.4467792
2434506.073,2528596.184,1135,T20190025135,2019/12/12 00:00:00+00,14.:3.00,1,2,Struck Pedestrian,A,1,77,1,Pedestrians,M,On WOOD STREET 117m NW from Int HAVILAH ROAD,630286,N,N,Non Intersection,9999,WOOD,STREET,HAVILAH,ROAD,Non Declared Road,BENDIGO,NORTHERN REGION,Bendigo,2434506.073,2528596.184,-36.74000734,144.266588
2449272.763,2412544.957,1136,T20190025256,2019/12/13 00:00:00+00,14.:1.00,1,5,Collision with some other object,A,A,37,2,Drivers,F,On GEELONG-BACCHUS MARSH ROAD 239m NE from Int WILSONS LANE,609200,N,N,Non Intersection,5060,GEELONG-BACCHUS MARSH,ROAD,WILSONS,LANE,Declared Road,MOORABOOL,WESTERN REGION,Ballarat,2449272.763,2412544.957,-37.78670183,144.4240816
2388078.844,2317903.935,1137,T20190025273,2019/12/13 00:00:00+00,14.:1.00,1,4,Collision with a fixed object,A,A,67,2,Drivers,M,On FORREST-APOLLO BAY ROAD 669m S from Int OLD COACH ROAD,609201,N,N,Non Intersection,5023,FORREST-APOLLO BAY,ROAD,OLD COACH,ROAD,Declared Road,COLAC OTWAY,SOUTH WESTERN REGION,Country,2388078.844,2317903.935,-38.63382894,143.7148896
2495748.129,2428136.178,1138,T20190025290,2019/12/14 00:00:00+00,06.:1.00,2,1,Collision with vehicle,A,B,29,2,Drivers,M,At Int of SYDNEY ROAD and TRUCK CITY DRIVE,10631,I,I,Intersection,5500,SYDNEY,ROAD,TRUCK CITY,DRIVE,Declared Road,HUME,METROPOLITAN NORTH WEST REGION,Melbourne - North West,2495748.129,2428136.178,-37.64759167,144.9518165
2486471.113,2417585.491,1139,T20190025415,2019/12/15 00:00:00+00,20.:0.00,2,1,Collision with vehicle,A,B,39,4,Motorcyclists,M,On WESTERN RING ROAD(R) 226m SW from Int KEILOR PARK-WESTERN RING IN RAMP ON,626408,N,N,Non Intersection,2900,WESTERN RING,ROAD,KEILOR PARK-WESTERN RING IN ON,RAMP,Declared Road,BRIMBANK,METROPOLITAN NORTH WEST REGION,Melbourne - North West,2486471.113,2417585.491,-37.74256973,144.8464939
2501719.645,2427818.514,1140,T20190025700,2019/12/19 00:00:00+00,07.:1.00,2,1,Collision with vehicle,A,A,50,2,Drivers,M,On MILLER STREET 26m S from Int WEDGE STREET,610905,N,N,Non Intersection,9999,MILLER,STREET,WEDGE,STREET,Non Declared Road,WHITTLESEA,METROPOLITAN NORTH WEST REGION,Melbourne - North East,2501719.645,2427818.514,-37.65046213,145.0194883
2247923.07,2529337.913,1141,T20190025744,2019/12/19 00:00:00+00,06.:2.00,2,1,Collision with vehicle,A,B,24,6,Bicyclists,M,On DIMBOOLA ROAD 639m NW from Int JENKINSON AVENUE,613307,N,N,Non Intersection,2520,DIMBOOLA,ROAD,JENKINSON,AVENUE,Declared Road,HORSHAM,WESTERN REGION,Country,2247923.07,2529337.913,-36.70192434,142.1782172
2431277.069,2504316.159,1142,T20190025747,2019/12/19 00:00:00+00,17.:0.00,1,4,Collision with a fixed object,A,A,24,2,Drivers,M,On FOGARTYS GAP ROAD 641m SW from Int LEVERSHA ROAD,615910,N,N,Non Intersection,9999,FOGARTYS GAP,ROAD,LEVERSHA,ROAD,Non Declared Road,MOUNT ALEXANDER,NORTHERN REGION,Bendigo,2431277.069,2504316.159,-36.95859133,144.2282265
2511920.48,2391469.082,1143,T20190025801,2019/12/20 00:00:00+00,04.:3.00,1,2,Struck Pedestrian,A,1,53,1,Pedestrians,M,On SPRING ROAD 5m SE from Int TOORAK DRIVE,611186,N,N,Non Intersection,9999,SPRING,ROAD,TOORAK,DRIVE,Non Declared Road,KINGSTON,METROPOLITAN SOUTH EAST REGION,Melbourne - South East,2511920.48,2391469.082,-37.97789665,145.1356786
2513297.006,2393748.857,1144,T20190025900,2019/12/21 00:00:00+00,09.:3.00,1,2,Struck Pedestrian,A,1,87,1,Pedestrians,M,At Int of SPRINGVALE ROAD and HEATHER GROVE,42509,I,I,Intersection,2400,SPRINGVALE,ROAD,HEATHER,GROVE,Declared Road,DANDENONG,METROPOLITAN SOUTH EAST REGION,Melbourne - South East,2513297.006,2393748.857,-37.95733851,145.151305
2500517.095,2401828.692,1145,T20190026089,2019/12/20 00:00:00+00,09.:3.00,2,1,Collision with vehicle,A,A,90,2,Drivers,M,On ORRONG ROAD 33m N from Int GLEN HUNTLY ROAD,612200,N,N,Non Intersection,9999,ORRONG,ROAD,GLEN HUNTLY,ROAD,Non Declared Road,GLEN EIRA,METROPOLITAN SOUTH EAST REGION,Melbourne - Inner South,2500517.095,2401828.692,-37.88463729,145.0058783
2441137.988,2522607.958,1146,T20190026399,2019/12/28 00:00:00+00,22.:3.00,2,1,Collision with vehicle,A,B,16,6,Bicyclists,M,On STRATHFIELDSAYE ROAD 90m NW from Int WOODLEA CLOSE,629301,N,N,Non Intersection,5175,STRATHFIELDSAYE,ROAD,WOODLEA,CLOSE,Declared Road,BENDIGO,NORTHERN REGION,Bendigo,2441137.988,2522607.958,-36.79441189,144.3403862
